pr_number,commits_count,commit_authors,files_changed,additions,deletions,total_changes,max_file_changes,avg_file_changes,files_added,files_modified,files_removed,files_renamed,deletion_ratio,changes_per_commit,files_per_commit,developers_involved
333031,2,1,70.0,4095.0,487.0,4582.0,1146.0,65.45714285714286,3.0,67.0,0.0,0.0,0.10628546486250545,2291.0,35.0,1
333032,4,1,312.0,14133.0,4278.0,18411.0,1083.0,58.63375796178344,25.0,281.0,8.0,0.0,0.2323610884797132,4602.75,78.0,1
333036,2,1,48.0,1463.0,193.0,1656.0,287.0,34.5,3.0,45.0,0.0,0.0,0.11654589371980677,828.0,24.0,1
333038,3,1,153.0,13224.0,2677.0,15901.0,1588.0,100.63924050632912,11.0,146.0,1.0,0.0,0.16835419156027923,5300.333333333333,51.0,1
333040,2,1,5.0,96.0,24.0,120.0,56.0,17.142857142857142,0.0,7.0,0.0,0.0,0.2,60.0,2.5,1
333041,4,1,81.0,7927.0,372.0,8299.0,1518.0,98.79761904761905,11.0,73.0,0.0,0.0,0.04482467767200868,2074.75,20.25,1
333043,3,2,1.0,30.0,6.0,36.0,17.0,12.0,0.0,3.0,0.0,0.0,0.16666666666666666,12.0,0.3333333333333333,2
333044,1,1,4.0,126.0,16.0,142.0,70.0,35.5,0.0,4.0,0.0,0.0,0.11267605633802817,142.0,4.0,1
333045,7,1,153.0,11005.0,751.0,11756.0,1518.0,70.39520958083833,20.0,147.0,0.0,0.0,0.06388227288193263,1679.4285714285713,21.857142857142858,1
333047,1,1,3.0,44.0,4.0,48.0,38.0,16.0,1.0,2.0,0.0,0.0,0.08333333333333333,48.0,3.0,1
333048,3,1,1.0,2.0,20.0,22.0,20.0,11.0,0.0,2.0,0.0,0.0,0.9090909090909091,7.333333333333333,0.3333333333333333,1
333050,2,1,5.0,100.0,11.0,111.0,31.0,15.857142857142858,0.0,7.0,0.0,0.0,0.0990990990990991,55.5,2.5,1
333051,5,1,30.0,2367.0,502.0,2869.0,722.0,73.56410256410257,5.0,32.0,2.0,0.0,0.17497385848727778,573.8,6.0,1
333052,1,1,9.0,192.0,2593.0,2785.0,1405.0,309.44444444444446,0.0,3.0,6.0,0.0,0.9310592459605027,2785.0,9.0,1
333055,2,1,1.0,54.0,3.0,57.0,40.0,28.5,0.0,2.0,0.0,0.0,0.05263157894736842,28.5,0.5,1
333056,1,1,32.0,433.0,568.0,1001.0,244.0,31.28125,0.0,32.0,0.0,0.0,0.5674325674325674,1001.0,32.0,1
333057,2,1,8.0,405.0,31.0,436.0,162.0,43.6,0.0,10.0,0.0,0.0,0.07110091743119266,218.0,4.0,1
333058,1,1,1.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1
333059,1,1,1.0,3.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.5,6.0,1.0,1
333061,2,1,9.0,198.0,107.0,305.0,85.0,30.5,1.0,8.0,0.0,1.0,0.35081967213114756,152.5,4.5,1
333072,2,1,13.0,71.0,129.0,200.0,90.0,15.384615384615385,0.0,13.0,0.0,0.0,0.645,100.0,6.5,1
333073,1,1,1.0,0.0,1310.0,1310.0,1310.0,1310.0,0.0,1.0,0.0,0.0,1.0,1310.0,1.0,1
333074,1,1,1.0,7.0,25.0,32.0,32.0,32.0,0.0,1.0,0.0,0.0,0.78125,32.0,1.0,1
333075,5,1,2.0,21.0,12.0,33.0,16.0,8.25,0.0,4.0,0.0,0.0,0.36363636363636365,6.6,0.4,1
333076,2,1,5.0,55.0,6.0,61.0,42.0,12.2,0.0,5.0,0.0,0.0,0.09836065573770492,30.5,2.5,1
333078,8,1,12.0,588.0,347.0,935.0,168.0,31.166666666666668,0.0,30.0,0.0,0.0,0.3711229946524064,116.875,1.5,1
333080,5,1,262.0,9613.0,2152.0,11765.0,412.0,43.413284132841326,16.0,254.0,0.0,1.0,0.18291542711432215,2353.0,52.4,1
333081,2,1,1.0,23.0,17.0,40.0,31.0,20.0,0.0,2.0,0.0,0.0,0.425,20.0,0.5,1
333082,1,1,2.0,68.0,5.0,73.0,43.0,36.5,0.0,2.0,0.0,0.0,0.0684931506849315,73.0,2.0,1
333083,1,1,3.0,115.0,173.0,288.0,218.0,96.0,0.0,3.0,0.0,0.0,0.6006944444444444,288.0,3.0,1
333084,6,1,4.0,236.0,98.0,334.0,78.0,23.857142857142858,0.0,14.0,0.0,0.0,0.2934131736526946,55.666666666666664,0.6666666666666666,1
333086,1,1,14.0,42.0,86.0,128.0,46.0,9.142857142857142,0.0,14.0,0.0,0.0,0.671875,128.0,14.0,1
333088,1,1,2.0,88.0,2.0,90.0,73.0,45.0,1.0,1.0,0.0,0.0,0.022222222222222223,90.0,2.0,1
333090,2,1,1.0,8.0,8.0,16.0,8.0,8.0,0.0,2.0,0.0,0.0,0.5,8.0,0.5,1
333091,1,1,1.0,8.0,2.0,10.0,10.0,10.0,0.0,1.0,0.0,0.0,0.2,10.0,1.0,1
333094,1,1,2.0,6.0,1.0,7.0,5.0,3.5,0.0,2.0,0.0,0.0,0.14285714285714285,7.0,2.0,1
333096,1,1,14.0,796.0,13.0,809.0,192.0,57.785714285714285,5.0,9.0,0.0,0.0,0.016069221260815822,809.0,14.0,1
333098,1,1,10.0,1789.0,21.0,1810.0,464.0,181.0,4.0,6.0,0.0,0.0,0.011602209944751382,1810.0,10.0,1
333102,2,2,8.0,207.0,207.0,414.0,152.0,51.75,0.0,8.0,0.0,0.0,0.5,207.0,4.0,2
333103,2,1,33.0,466.0,587.0,1053.0,244.0,20.25,0.0,52.0,0.0,0.0,0.5574548907882241,526.5,16.5,1
333105,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
333108,3,1,19.0,620.0,120.0,740.0,116.0,27.40740740740741,2.0,25.0,0.0,0.0,0.16216216216216217,246.66666666666666,6.333333333333333,1
333110,2,1,13.0,101.0,112.0,213.0,62.0,13.3125,0.0,16.0,0.0,0.0,0.5258215962441315,106.5,6.5,1
333115,2,1,2.0,406.0,63.0,469.0,188.0,117.25,0.0,4.0,0.0,0.0,0.13432835820895522,234.5,1.0,1
333117,1,1,2.0,34.0,7.0,41.0,24.0,20.5,0.0,2.0,0.0,0.0,0.17073170731707318,41.0,2.0,1
333120,3,1,155.0,6478.0,4118.0,10596.0,1405.0,67.0632911392405,11.0,140.0,6.0,1.0,0.38863722159305397,3532.0,51.666666666666664,1
333122,2,1,2.0,123.0,72.0,195.0,95.0,48.75,1.0,3.0,0.0,0.0,0.36923076923076925,97.5,1.0,1
333124,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
333126,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
333127,9,1,323.0,17774.0,3925.0,21699.0,772.0,63.44736842105263,45.0,291.0,4.0,2.0,0.18088391170100004,2411.0,35.888888888888886,1
333130,23,1,604.0,39059.0,8189.0,47248.0,1657.0,60.265306122448976,106.0,670.0,7.0,1.0,0.1733195055875381,2054.2608695652175,26.26086956521739,1
333133,2,1,5.0,87.0,17.0,104.0,48.0,17.333333333333332,0.0,6.0,0.0,0.0,0.16346153846153846,52.0,2.5,1
333135,1,1,6.0,115.0,8.0,123.0,57.0,20.5,0.0,6.0,0.0,0.0,0.06504065040650407,123.0,6.0,1
333137,1,1,3.0,6.0,3.0,9.0,4.0,3.0,0.0,3.0,0.0,0.0,0.3333333333333333,9.0,3.0,1
333138,2,1,3.0,111.0,9.0,120.0,51.0,30.0,0.0,4.0,0.0,0.0,0.075,60.0,1.5,1
333144,2,1,6.0,334.0,78.0,412.0,105.0,41.2,0.0,10.0,0.0,0.0,0.18932038834951456,206.0,3.0,1
333152,2,1,1.0,12.0,17.0,29.0,19.0,14.5,0.0,2.0,0.0,0.0,0.5862068965517241,14.5,0.5,1
333155,3,1,529.0,28284.0,10661.0,38945.0,2290.0,64.69269102990033,52.0,538.0,9.0,3.0,0.2737450250353062,12981.666666666666,176.33333333333334,1
333157,3,1,304.0,9373.0,3442.0,12815.0,718.0,42.1546052631579,17.0,283.0,4.0,0.0,0.2685914943425673,4271.666666666667,101.33333333333333,1
333158,1,1,2.0,13.0,5.0,18.0,10.0,9.0,0.0,2.0,0.0,0.0,0.2777777777777778,18.0,2.0,1
333161,1,1,8.0,198.0,18.0,216.0,85.0,27.0,3.0,5.0,0.0,0.0,0.08333333333333333,216.0,8.0,1
333162,6,1,7.0,165.0,48.0,213.0,47.0,16.384615384615383,2.0,10.0,0.0,1.0,0.22535211267605634,35.5,1.1666666666666667,1
333163,2,1,13.0,206.0,39.0,245.0,105.0,17.5,0.0,14.0,0.0,0.0,0.15918367346938775,122.5,6.5,1
333164,2,1,4.0,77.0,6.0,83.0,41.0,16.6,0.0,5.0,0.0,0.0,0.07228915662650602,41.5,2.0,1
333165,2,1,2.0,13.0,13.0,26.0,14.0,8.666666666666666,0.0,3.0,0.0,0.0,0.5,13.0,1.0,1
333166,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
333167,2,1,10.0,453.0,48.0,501.0,148.0,41.75,3.0,9.0,0.0,0.0,0.09580838323353294,250.5,5.0,1
333169,1,1,2.0,1.0,81.0,82.0,55.0,41.0,0.0,2.0,0.0,0.0,0.9878048780487805,82.0,2.0,1
333171,3,1,44.0,1241.0,184.0,1425.0,116.0,29.081632653061224,3.0,46.0,0.0,0.0,0.12912280701754386,475.0,14.666666666666666,1
333179,1,1,2.0,42.0,9.0,51.0,35.0,25.5,0.0,2.0,0.0,0.0,0.17647058823529413,51.0,2.0,1
333181,3,1,9.0,283.0,207.0,490.0,107.0,35.0,0.0,14.0,0.0,0.0,0.42244897959183675,163.33333333333334,3.0,1
333182,1,1,9.0,124.0,38.0,162.0,41.0,18.0,0.0,9.0,0.0,0.0,0.2345679012345679,162.0,9.0,1
333184,5,2,12.0,208.0,464.0,672.0,244.0,51.69230769230769,0.0,13.0,0.0,0.0,0.6904761904761905,134.4,2.4,2
333185,8,1,6.0,358.0,81.0,439.0,99.0,24.38888888888889,0.0,18.0,0.0,0.0,0.1845102505694761,54.875,0.75,1
333186,2,1,2.0,55.0,17.0,72.0,43.0,18.0,0.0,4.0,0.0,0.0,0.2361111111111111,36.0,1.0,1
333187,2,1,2.0,37.0,3.0,40.0,31.0,13.333333333333334,0.0,3.0,0.0,0.0,0.075,20.0,1.0,1
333189,7,2,340.0,10207.0,3696.0,13903.0,627.0,39.49715909090909,15.0,333.0,4.0,0.0,0.2658419046249011,1986.142857142857,48.57142857142857,2
333191,5,1,61.0,1418.0,317.0,1735.0,257.0,25.514705882352942,2.0,66.0,0.0,0.0,0.18270893371757926,347.0,12.2,1
333195,1,1,8.0,49.0,5.0,54.0,18.0,6.75,0.0,8.0,0.0,0.0,0.09259259259259259,54.0,8.0,1
333196,3,2,306.0,13913.0,7240.0,21153.0,2290.0,68.90228013029316,37.0,264.0,5.0,1.0,0.3422682361839928,7051.0,102.0,2
333198,6,4,33.0,454.0,587.0,1041.0,244.0,28.916666666666668,0.0,36.0,0.0,0.0,0.56388088376561,173.5,5.5,4
333200,4,1,5.0,64.0,19.0,83.0,34.0,11.857142857142858,0.0,7.0,0.0,0.0,0.2289156626506024,20.75,1.25,1
333201,3,2,5.0,115.0,43.0,158.0,48.0,19.75,0.0,8.0,0.0,0.0,0.2721518987341772,52.666666666666664,1.6666666666666667,2
333211,13,1,10.0,425.0,373.0,798.0,91.0,19.95,0.0,40.0,0.0,0.0,0.4674185463659148,61.38461538461539,0.7692307692307693,1
333212,5,1,3.0,44.0,3.0,47.0,21.0,15.666666666666666,1.0,2.0,0.0,0.0,0.06382978723404255,9.4,0.6,1
333214,1,1,4.0,194.0,25.0,219.0,128.0,54.75,0.0,4.0,0.0,0.0,0.1141552511415525,219.0,4.0,1
333215,5,1,10.0,900.0,405.0,1305.0,201.0,52.2,6.0,19.0,0.0,0.0,0.3103448275862069,261.0,2.0,1
333216,4,1,9.0,362.0,34.0,396.0,164.0,36.0,0.0,11.0,0.0,0.0,0.08585858585858586,99.0,2.25,1
333218,1,1,15.0,218.0,24.0,242.0,35.0,16.133333333333333,1.0,14.0,0.0,0.0,0.09917355371900827,242.0,15.0,1
333222,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
333226,5,1,302.0,13173.0,2574.0,15747.0,718.0,50.96116504854369,24.0,284.0,0.0,1.0,0.16345970661078302,3149.4,60.4,1
333227,2,2,1.0,15.0,7.0,22.0,16.0,11.0,0.0,2.0,0.0,0.0,0.3181818181818182,11.0,0.5,2
333231,1,1,1.0,15.0,2.0,17.0,17.0,17.0,0.0,1.0,0.0,0.0,0.11764705882352941,17.0,1.0,1
333235,2,2,2.0,91.0,8.0,99.0,68.0,33.0,0.0,3.0,0.0,0.0,0.08080808080808081,49.5,1.0,2
333238,4,2,74.0,4321.0,1193.0,5514.0,718.0,64.11627906976744,8.0,76.0,2.0,0.0,0.21635836053681537,1378.5,18.5,2
333240,8,1,141.0,2024.0,740.0,2764.0,237.0,18.931506849315067,4.0,142.0,0.0,0.0,0.26772793053545585,345.5,17.625,1
333241,1,1,1.0,2.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.5,4.0,1.0,1
333243,2,1,2.0,85.0,20.0,105.0,63.0,26.25,0.0,4.0,0.0,0.0,0.19047619047619047,52.5,1.0,1
333247,1,1,5.0,54.0,10.0,64.0,23.0,12.8,0.0,5.0,0.0,0.0,0.15625,64.0,5.0,1
333249,8,2,137.0,5134.0,857.0,5991.0,718.0,40.755102040816325,8.0,137.0,2.0,0.0,0.14304790519112,748.875,17.125,2
333251,2,1,22.0,924.0,49.0,973.0,237.0,44.22727272727273,0.0,22.0,0.0,0.0,0.050359712230215826,486.5,11.0,1
333256,9,1,667.0,22196.0,6374.0,28570.0,718.0,38.87074829931973,52.0,678.0,5.0,0.0,0.22310115505775288,3174.4444444444443,74.11111111111111,1
333258,1,1,1.0,17.0,0.0,17.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,1
333260,2,1,8.0,93.0,98.0,191.0,38.0,17.363636363636363,0.0,11.0,0.0,0.0,0.5130890052356021,95.5,4.0,1
333262,1,1,4.0,12.0,77.0,89.0,47.0,22.25,0.0,4.0,0.0,0.0,0.8651685393258427,89.0,4.0,1
333263,17,1,571.0,21545.0,8707.0,30252.0,725.0,47.12149532710281,32.0,601.0,8.0,1.0,0.28781568160782756,1779.5294117647059,33.588235294117645,1
333264,1,1,4.0,179.0,3.0,182.0,94.0,45.5,0.0,4.0,0.0,0.0,0.016483516483516484,182.0,4.0,1
333271,3,1,258.0,8133.0,2677.0,10810.0,718.0,41.417624521072796,16.0,239.0,6.0,0.0,0.24764107308048103,3603.3333333333335,86.0,1
333272,1,1,5.0,339.0,5.0,344.0,176.0,68.8,0.0,5.0,0.0,0.0,0.014534883720930232,344.0,5.0,1
333273,1,1,10.0,269.0,16.0,285.0,162.0,28.5,2.0,8.0,0.0,0.0,0.056140350877192984,285.0,10.0,1
333274,4,1,4.0,135.0,54.0,189.0,46.0,21.0,0.0,9.0,0.0,0.0,0.2857142857142857,47.25,1.0,1
333275,8,2,536.0,23342.0,6500.0,29842.0,1505.0,50.66553480475382,43.0,541.0,5.0,0.0,0.21781381944909858,3730.25,67.0,2
333277,1,1,4.0,658.0,34.0,692.0,450.0,173.0,0.0,4.0,0.0,0.0,0.049132947976878616,692.0,4.0,1
333279,1,1,3.0,39.0,3.0,42.0,33.0,14.0,0.0,3.0,0.0,0.0,0.07142857142857142,42.0,3.0,1
333281,4,1,190.0,4914.0,2238.0,7152.0,572.0,37.44502617801047,9.0,178.0,4.0,0.0,0.31291946308724833,1788.0,47.5,1
333282,4,1,4.0,164.0,31.0,195.0,45.0,21.666666666666668,1.0,8.0,0.0,0.0,0.15897435897435896,48.75,1.0,1
333285,2,1,1.0,75.0,17.0,92.0,50.0,46.0,0.0,2.0,0.0,0.0,0.18478260869565216,46.0,0.5,1
333286,9,1,372.0,20113.0,5521.0,25634.0,772.0,61.62019230769231,41.0,369.0,4.0,2.0,0.21537801357571976,2848.222222222222,41.333333333333336,1
333287,1,1,3.0,349.0,129.0,478.0,287.0,159.33333333333334,2.0,1.0,0.0,0.0,0.2698744769874477,478.0,3.0,1
333288,4,2,307.0,10298.0,3799.0,14097.0,725.0,44.75238095238095,14.0,297.0,4.0,0.0,0.2694899624033482,3524.25,76.75,2
333289,2,1,2.0,230.0,19.0,249.0,177.0,62.25,0.0,4.0,0.0,0.0,0.07630522088353414,124.5,1.0,1
333290,3,1,7.0,47.0,73.0,120.0,61.0,10.909090909090908,0.0,11.0,0.0,0.0,0.6083333333333333,40.0,2.3333333333333335,1
333291,2,1,9.0,410.0,42.0,452.0,153.0,34.76923076923077,0.0,13.0,0.0,0.0,0.09292035398230089,226.0,4.5,1
333295,2,1,3.0,197.0,93.0,290.0,199.0,58.0,0.0,5.0,0.0,0.0,0.32068965517241377,145.0,1.5,1
333296,5,1,306.0,18221.0,4900.0,23121.0,1627.0,73.86900958466454,62.0,247.0,3.0,1.0,0.21192854980320922,4624.2,61.2,1
333300,1,1,3.0,124.0,2.0,126.0,107.0,42.0,0.0,3.0,0.0,0.0,0.015873015873015872,126.0,3.0,1
333302,1,1,6.0,92.0,12.0,104.0,34.0,17.333333333333332,0.0,6.0,0.0,0.0,0.11538461538461539,104.0,6.0,1
333304,5,1,4.0,343.0,63.0,406.0,263.0,45.111111111111114,0.0,9.0,0.0,0.0,0.15517241379310345,81.2,0.8,1
333307,2,1,2.0,7.0,7.0,14.0,10.0,4.666666666666667,0.0,3.0,0.0,0.0,0.5,7.0,1.0,1
333308,3,1,5.0,121.0,11.0,132.0,72.0,16.5,0.0,8.0,0.0,0.0,0.08333333333333333,44.0,1.6666666666666667,1
333314,2,1,5.0,87.0,3.0,90.0,59.0,15.0,0.0,6.0,0.0,0.0,0.03333333333333333,45.0,2.5,1
333318,1,1,1.0,0.0,1310.0,1310.0,1310.0,1310.0,0.0,1.0,0.0,0.0,1.0,1310.0,1.0,1
333319,2,1,6.0,111.0,1.0,112.0,88.0,18.666666666666668,0.0,6.0,0.0,0.0,0.008928571428571428,56.0,3.0,1
333326,2,1,301.0,17978.0,3783.0,21761.0,772.0,72.29568106312293,44.0,251.0,4.0,2.0,0.17384311382748954,10880.5,150.5,1
333328,4,2,9.0,137.0,463.0,600.0,244.0,60.0,0.0,10.0,0.0,0.0,0.7716666666666666,150.0,2.25,2
333333,3,1,4.0,89.0,13.0,102.0,47.0,20.4,2.0,2.0,0.0,1.0,0.12745098039215685,34.0,1.3333333333333333,1
333334,2,1,5.0,206.0,20.0,226.0,70.0,32.285714285714285,0.0,7.0,0.0,0.0,0.08849557522123894,113.0,2.5,1
333336,1,1,2.0,30.0,0.0,30.0,28.0,15.0,0.0,2.0,0.0,0.0,0.0,30.0,2.0,1
333340,2,1,2.0,55.0,3.0,58.0,37.0,19.333333333333332,0.0,3.0,0.0,0.0,0.05172413793103448,29.0,1.0,1
333350,2,1,300.0,18085.0,5474.0,23559.0,1627.0,78.53,50.0,247.0,3.0,0.0,0.23235281633346067,11779.5,150.0,1
333353,2,1,1.0,25.0,15.0,40.0,26.0,20.0,0.0,2.0,0.0,0.0,0.375,20.0,0.5,1
333356,2,1,1.0,16.0,7.0,23.0,12.0,11.5,0.0,2.0,0.0,0.0,0.30434782608695654,11.5,0.5,1
333359,3,1,2.0,71.0,14.0,85.0,63.0,28.333333333333332,0.0,3.0,0.0,0.0,0.16470588235294117,28.333333333333332,0.6666666666666666,1
333360,2,1,1.0,27.0,96.0,123.0,101.0,61.5,0.0,2.0,0.0,0.0,0.7804878048780488,61.5,0.5,1
333363,4,1,4.0,105.0,68.0,173.0,37.0,24.714285714285715,2.0,3.0,2.0,0.0,0.3930635838150289,43.25,1.0,1
333365,2,2,303.0,15187.0,3685.0,18872.0,772.0,62.28382838283829,44.0,256.0,1.0,2.0,0.1952628232301823,9436.0,151.5,2
333372,1,1,28.0,227.0,39.0,266.0,25.0,9.5,6.0,22.0,0.0,0.0,0.14661654135338345,266.0,28.0,1
333376,3,2,5.0,125.0,23.0,148.0,61.0,29.6,0.0,5.0,0.0,0.0,0.1554054054054054,49.333333333333336,1.6666666666666667,2
333381,1,1,1.0,3.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.25,4.0,1.0,1
333383,3,2,301.0,11617.0,5368.0,16985.0,836.0,56.241721854304636,38.0,254.0,8.0,2.0,0.3160435678539888,5661.666666666667,100.33333333333333,2
333385,1,1,1.0,3.0,2.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.4,5.0,1.0,1
333389,5,2,10.0,197.0,471.0,668.0,244.0,55.666666666666664,0.0,12.0,0.0,0.0,0.7050898203592815,133.6,2.0,2
333390,1,1,4.0,54.0,2.0,56.0,38.0,14.0,0.0,4.0,0.0,0.0,0.03571428571428571,56.0,4.0,1
333391,3,1,89.0,6096.0,876.0,6972.0,1505.0,76.61538461538461,19.0,71.0,1.0,0.0,0.12564543889845095,2324.0,29.666666666666668,1
333394,4,1,23.0,4616.0,654.0,5270.0,1504.0,159.6969696969697,10.0,22.0,1.0,0.0,0.12409867172675522,1317.5,5.75,1
333397,1,1,2.0,90.0,18.0,108.0,59.0,54.0,0.0,2.0,0.0,0.0,0.16666666666666666,108.0,2.0,1
333398,2,1,3.0,26.0,36.0,62.0,41.0,15.5,0.0,4.0,0.0,0.0,0.5806451612903226,31.0,1.5,1
333399,1,1,2.0,26.0,0.0,26.0,20.0,13.0,0.0,2.0,0.0,0.0,0.0,26.0,2.0,1
333404,1,1,21.0,566.0,66.0,632.0,88.0,30.095238095238095,2.0,19.0,0.0,0.0,0.10443037974683544,632.0,21.0,1
333410,3,1,37.0,1879.0,598.0,2477.0,243.0,36.97014925373134,4.0,63.0,0.0,0.0,0.24142107387969317,825.6666666666666,12.333333333333334,1
333411,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
333412,1,1,39.0,768347.0,0.0,768347.0,746067.0,19701.20512820513,39.0,0.0,0.0,0.0,0.0,768347.0,39.0,1
333418,1,1,7.0,15.0,25.0,40.0,10.0,5.714285714285714,0.0,6.0,1.0,0.0,0.625,40.0,7.0,1
333423,4,1,24.0,616.0,169.0,785.0,111.0,27.06896551724138,4.0,25.0,0.0,0.0,0.21528662420382166,196.25,6.0,1
333426,3,1,11.0,703.0,76.0,779.0,302.0,51.93333333333333,2.0,13.0,0.0,0.0,0.0975609756097561,259.6666666666667,3.6666666666666665,1
333428,3,1,24.0,370.0,144.0,514.0,89.0,20.56,0.0,25.0,0.0,0.0,0.2801556420233463,171.33333333333334,8.0,1
333429,3,1,3.0,108.0,8.0,116.0,37.0,19.333333333333332,0.0,6.0,0.0,0.0,0.06896551724137931,38.666666666666664,1.0,1
333431,2,1,1.0,8.0,4.0,12.0,8.0,6.0,0.0,2.0,0.0,0.0,0.3333333333333333,6.0,0.5,1
333432,1,1,7.0,140.0,13.0,153.0,82.0,21.857142857142858,0.0,7.0,0.0,0.0,0.08496732026143791,153.0,7.0,1
333435,1,1,6.0,82.0,14.0,96.0,35.0,16.0,0.0,6.0,0.0,0.0,0.14583333333333334,96.0,6.0,1
333436,1,1,24.0,220.0,404.0,624.0,294.0,26.0,0.0,24.0,0.0,0.0,0.6474358974358975,624.0,24.0,1
333438,1,1,1.0,8.0,1.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,0.1111111111111111,9.0,1.0,1
333439,1,1,1.0,12.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,1
333441,2,1,1.0,64.0,26.0,90.0,82.0,45.0,0.0,2.0,0.0,0.0,0.28888888888888886,45.0,0.5,1
333448,6,1,13.0,885.0,54.0,939.0,404.0,32.37931034482759,4.0,25.0,0.0,0.0,0.05750798722044728,156.5,2.1666666666666665,1
333454,1,1,18.0,1192.0,16.0,1208.0,389.0,67.11111111111111,5.0,13.0,0.0,0.0,0.013245033112582781,1208.0,18.0,1
333457,3,1,7.0,344.0,309.0,653.0,299.0,59.36363636363637,1.0,10.0,0.0,0.0,0.47320061255742724,217.66666666666666,2.3333333333333335,1
333463,3,1,25.0,376.0,146.0,522.0,89.0,20.076923076923077,0.0,26.0,0.0,0.0,0.2796934865900383,174.0,8.333333333333334,1
333464,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
333465,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
333466,1,1,4.0,8.0,8.0,16.0,6.0,4.0,0.0,4.0,0.0,0.0,0.5,16.0,4.0,1
333472,1,1,5.0,204.0,18.0,222.0,86.0,44.4,0.0,5.0,0.0,0.0,0.08108108108108109,222.0,5.0,1
333473,1,1,6.0,18.0,35.0,53.0,17.0,8.833333333333334,0.0,6.0,0.0,0.0,0.660377358490566,53.0,6.0,1
333475,2,1,3.0,167.0,36.0,203.0,89.0,50.75,1.0,3.0,0.0,0.0,0.17733990147783252,101.5,1.5,1
333477,2,1,3.0,45.0,42.0,87.0,39.0,17.4,0.0,5.0,0.0,0.0,0.4827586206896552,43.5,1.5,1
333488,1,1,2.0,87.0,8.0,95.0,60.0,47.5,0.0,2.0,0.0,0.0,0.08421052631578947,95.0,2.0,1
333495,2,1,1.0,8.0,0.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.5,1
333499,1,1,1.0,21.0,0.0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,1
333508,1,1,1.0,19.0,7.0,26.0,26.0,26.0,0.0,1.0,0.0,0.0,0.2692307692307692,26.0,1.0,1
333511,1,1,4.0,44.0,7.0,51.0,23.0,12.75,0.0,4.0,0.0,0.0,0.13725490196078433,51.0,4.0,1
333524,2,1,28.0,1238.0,350.0,1588.0,227.0,44.111111111111114,3.0,33.0,0.0,0.0,0.22040302267002518,794.0,14.0,1
333525,2,1,8.0,705.0,37.0,742.0,283.0,74.2,0.0,10.0,0.0,0.0,0.04986522911051213,371.0,4.0,1
333526,2,1,4.0,349.0,5.0,354.0,335.0,70.8,1.0,4.0,0.0,0.0,0.014124293785310734,177.0,2.0,1
333530,1,1,2.0,9.0,3.0,12.0,8.0,6.0,0.0,2.0,0.0,0.0,0.25,12.0,2.0,1
333531,4,1,21.0,1161.0,73.0,1234.0,293.0,56.09090909090909,0.0,22.0,0.0,0.0,0.05915721231766612,308.5,5.25,1
333532,2,1,7.0,133.0,25.0,158.0,54.0,15.8,0.0,10.0,0.0,0.0,0.15822784810126583,79.0,3.5,1
333539,1,1,8.0,704.0,36.0,740.0,293.0,92.5,0.0,8.0,0.0,0.0,0.04864864864864865,740.0,8.0,1
333541,8,3,170.0,4823.0,1642.0,6465.0,342.0,36.52542372881356,5.0,172.0,0.0,0.0,0.2539829853054911,808.125,21.25,3
333554,2,1,1.0,3.0,3.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,0.5,3.0,0.5,1
333558,4,1,5.0,166.0,43.0,209.0,106.0,29.857142857142858,0.0,7.0,0.0,0.0,0.20574162679425836,52.25,1.25,1
333563,7,2,2.0,81.0,18.0,99.0,60.0,14.142857142857142,0.0,7.0,0.0,0.0,0.18181818181818182,14.142857142857142,0.2857142857142857,2
333565,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
